Text,Label
criminalizar a mulher em um momento de vulnerabilidade e mesmo a melhor punição essa não e um lei sequer racional revejam esta política de penalização pois hoje ela e responsavel por milhares de mortes mortes em grande maioria de mulheres negras pobres perifericas e abandonadas,1
podem proibir as mulheres vão continuar fazendo abortos de maneiras grotescas e sem nenhuma assepsia em casa com suas mães cunhadas irmãs e amigas com todo tipo de sofrimento que lhes cabe e quando procuram o hospital e os funcionarios percebem o que esta acontecendo haha aí vem a tortura física emocional e psicológica e depois de horas de espera vem alguem com título de medico que e o pior de todos os açougueiros essas mulheres são retalhadas e mutiladas mulheres pobres que ja sofreram todo tipo de enfado na vida elas suportam caladas,1
crime e colocar um filho no mundo sem a mínima condição psicológica ou financeira de criar a criança e a mesma ter que passar por tudo de ruim que se pode imaginar crime e isso,1
a anistia internacional responsabiliza o estado brasileiro pelas mortes causadas por abortos clandestinos no país uma vez que o estado e omisso ao ignorar o fato de que essas mulheres estão morrendo por causa de uma política completamente medieval pra que proibir se as mulheres vão continuar fazendo abortos e continuar morrendo de qualquer forma legalizar simplesmente garante que o processo vai ser feito da maneira correta impedindo a morte de tantas mulheres por ai,1
no brasil um cadaver tem mais direitos do que uma mulher viva ninguem pode usufruir dos órgãos de uma pessoa que morreu sem autorização do morto enquanto isso a mulher viva e obrigada a carregar um feto que nem desenvolveu terminações nervosas ainda existem infinitos motivos para uma mulher não querer levar uma gravidez adiante e nenhum desses motivos interessa a ninguem a mulher vive um estado de exceção sua autonomia e precarizada demonizada e criminalizada,1
frustrante ainda a mulher não ter o poder sobre seu próprio corpo de que adianta tem um monte de gente q procura clinica clandestina e continua morrendo por isso se o aborto for legalizado nada disso acontece mais ponto,1
chega a ser vergonhoso o senado postar essa imagem quase que se orgulhando dessa imposição medieval e misógina lei ridiculamente ultrapassada que vai continuar matando mulheres que não podem bancar um aborto seguro ou seja as pobres leis mais severas para pais que abandonam os filhos ja nascidos vocês não pensam em propor,1
a ignorância dos pró vida chega a dar pena e um embrião cara por causa de um embrião vocês insistem em uma política que vai sempre matar mulheres vocês tambem não conseguem ser racionais ao ponto de perceber que isso e uma questão de saúde pública nem que abortos clandestinos não vão deixar de ocorrer por causa desse discurso pró aglomerado inconsciente de celulas de vocês,1
poderíamos citar muitas outras afirmações equivalentes de livros de embriologias clínica mas acho mais interessante colocar a citação de um dos maiores defensores da legalização do aborto e do infanticídio peter singer,1
uma lei um tanto quanto contraditória ne porque quem tem dinheiro faz numa boa enqanto milhares de mulheres brasileiras morrem em clinicas clandestinas e o aborto com as criannças que são largadas pelos pais nas ruas fora da escola a merce do crime e da pobreza ou aquelas que são renegadas pelo pai tendo que se virar para sobreviver só com a mãe quando senado federal nós iremos falar sobre isso,1
faça uma breve pesquisa sobre a burocracia e o sistema adoção brasileiro e se lembre que não e vc que vai cuidar alimentar e ser responsavel por uma vida então vc não têm que dar opinião em uma situação que não cabe a você,1
crime e essa lei ridicula se se os pais dessa criança não tiverem como cria la educa la e ama la imagina como ela cresceria um filho desejado ou planejado sim e maravilhoso quando o pai e a mãe tem condições psicologicas e financeiras para cuidar da criança,1
que vergonha desse senado o brasil sempre atras quando se trata de repensar leis conservadoras o aborto e feito aos montes mas só a mulher periferica e penalizada essa e uma questão de saúde pública não de credo religioso a opinião dos homens tambem e muito dispensavel o corpo e nosso o direito de decisão e nosso basta de hipocrisia,1
aborto e questão de saúde pública pelo direito das mulheres de decidir sobre seu próprio corpo pela vida das mulheres principalmente as mulheres negras e da periferia que morrem diariamente vítimas de abortos realizados incorretamente por uma sociedade que respeita os direitos humanos das mulheres por uma sociedade livre de opressões por uma sociedade onde o aborto seja legalizado e descriminalizado,1
uma lei absurda que retrata um senado que governa pela emoção e não por questões medicas e científicas legalizar o aborto e questão de saúde pública proibi lo e incentivar as milhares de clínicas clandestinas que vão continuar realizando abortos sem o mínimo de segurança e salubridade as mulheres que vão continuar buscando o aborto quando engravidarem por acidente e não poderiam criar o filho com as devidas condições que uma criança exige,1
não e preciso transar freneticamente para engravidar nenhum metodo contraceptivo e eficaz conheço mulheres bem instruídas que tomavam pílula e se consideravam seguras no entanto engravidaram porque na ignorância delas elas não sabiam que alguns medicamentos ou circunstâncias cortam o efeito da pílula que e considerada segura e aí a sorte delas eh q elas puderam ter os filhos pois ja estavam formadas e casadas e o resto que nem se formou e mal tem renda própria que esta começando a construir a vida para quando estiver pronto ter filho eh uma ignorância tremenda generalizar,1
quanta gente ignorante aqui com o mínimo de conhecimento sobre o assunto aborto acontece todos os dias e sempre aconteceu não e a opinião medieval de vocês que vai mudar isso em todos os países em que o aborto foi legalizado só se resultaram coisas boas inclusive a diminuição do número de abortos devido ao acompanhamento psicológico da mãe onde muitas vezes desistem do aborto e facil ser contra quando digitando de um celular dentro do apartamentinho com a geladeira cheia de comida difícil e não ter a mínina condição de colocar um filho nesse mundão pra sofrer tirem a cabecinha de vcs da igreja da bíblia e pensem milhares de mulheres estão morrendo pessoas de verdade ja nascida crescida e consciente e merecem dignidade a não ser que vcs sabios críticos de facebook ajudem a cuidar dos filhos gerados,1
o contribuinte ja paga a conta seja quando as mulheres fazem clandestinamente arriscando sua vida e sendo atendida com total desprezo pela unidade medica pública seja pela mulher da classe media que faz a operação ilegal e pega uma nota fria para deduzir integralmente no imposto de renda,1
em caso de estupro sim eu concordo pois foi um crime que vai acarretar em sequelas psicológicas e físicas para o resto da vida mas em mulheres saudaveis não acho certo pois sabiam o que estavam fazendo,1
antes de mais nada não e porque se for legalizado que vão sair fazendo aborto a torto e direito com certeza antes disso ocorrer assistentes sociais irão conversar e aconselhar mulheres que desejam fazer outro fator e que não vai aumentar o aborto por conta disso pois mulher consciente se cuida independente se vai ter aborto de graça ou não e tem mais quem não deseja abortar não vai abortar só porque tem aborto gratis e mais ainda quem deseja fazer vai fazer de qualquer jeito sendo permitido ou não vai da consciência de cada um o alcool e o fumo e liberado eu não bebo e não fumo,1
lana lemos só pra constar essa sua ciência que só leva lambada e o que permite você defender suas ideias do tempo da inquisição aqui nessa rede social com tanto afinco inclusive foi graças a um homossexual que a tal inquisição e a religião que você tanto aparenta defender condena que a criação desse maravilhoso aparelho chamado computador fosse inventado e ronny cesar de fato a constituição defende o direito a vida no entanto não e taxativa quanto ao momento desde a concepção que tal conceito de vida e atribuído ao nascituro que tem seus direitos patrimoniais e civis defendidos dessa forma apenas no código civil menos achismos e convicções pessoais e mais estudo galera e nem usem o argumento de que se fosse comigo eu seria a favor da regulamentação porque sou sim e se pudesse teria feito meus pais me abortarem mas era uma escolha que não cabia a mim passem bem,1
sua opinião não e verdade absoluta aborto e questão de saúde pública não de convicções religiosas embriões com ate semanas são apenas aglomerado de celulas sem nenhuma consciência ou humanidade não e matar um filho e como tirar uma pinta ou uma verruga a sua opinião baseada em fatos não científicos faz com que milhares de mulheres vivas humanas e dotadas de vontade e autonomia morram todos os anos impedir a regulamentação do aborto e uma crueldade medieval,1
se não for para cuidar educar amar proteger então e melhor interromper e claro se prevenir pois hoje não ha desculpas para não se proteger afinal a falta de cuidado podem trazer doenças e pior doenças sem cura pior ainda sair infectando mais pessoas o caso em tela para mim se resume em algumas palavras responsabilidade consciência escolhas decisão liberdade carater orientação humanidade respeito amor saúde dignidade da pessoa humano direitos e deveres,1
fora que se for falar de gastos públicos mulheres que fazem aborto ilegal sem higiene e procedimentos adequados gastam muito mais dinheiro público pra tratar infecções e sequelas do que se o aborto fosse legalizado e o sus só pagasse pelo aborto bem mais simples e barato,1
um feto inconsciente e que caso a mãe considere abortar o ato provavelmente evitara mais uma criança com uma família desestabilizada e grandes chances de uma pessima vida o que possivelmente poderia fazer com que ela viesse a se tornar na adolescência o tipo de pessoa para quem ninguem liga o pessoal só sente pena enquanto o feto não se desenvolve mesmo crescer num orfanato seria a melhor dentre as expectativas de vida para uma criança assim e não e nenhuma maravilha o aborto pelo sus seria a chance de evitar este tipo de desastre que e a mulher pobre ter filhos sem ter condições financeiras psicológicas e acabar apenas jogando mais um sofredor no mundo mulher rica aborta e vive mulher pobre quando tenta o que no caso seria uma medida desesperada morre e mesmo depois da morte não tem a solidariedade de ninguem,1
abortos são feitos de formas clandestinas todos os dias as vezes mulheres perdem a vida por fazerem aborto em condições precarias a legalização do aborto ate a semana pode revolver ate problemas sociais no futuro então vamos deixar a filosofia religiosa e sentimental de lado e enxergar que a legalização do aborto e um beneficio para sociedade,1
ate hoje não entendo por que o estado tem que decidir quando e o momento que uma mulher deve gerar um filho entendo menos ainda por que uma outra pessoa deve opinar sobre o corpo alheio sempre fui a favor da liberdade e só pode se considerar um ser livre a pessoa civilmente capaz que tem o domínio de seu próprio corpo logo sou totalmente a favor do direito da mulher decidir quando esta apta a gerar e se responsabilizar pelo ser humano que trara ao mundo,1
mas creio que a liberação juntamente com o acompanhamento medico e psicológico pode ser benefico mesmo eu achando que buscar o aborto seja uma atitude errônea,1
galera vcs banalizam algumas coisas q vcs n fazem ideia do quanto importante elas são legalizar o aborto significa o empoderamento das mulheres q são todos os dias oprimidas na nossa sociedade o aborto ja acontece sendo ou n legalizado a diferença e q se ele for legalizado e regulamentado as mulheres vão poder fazer de maneira segura diferente do q acontece atualmente na situação de que muitas chegam a morrer alem disso o aborto do pai com os filhos ja acontece em grande parte das vezes só q ai pode ne ninguem percebe nos países q houve legalização do aborto diminui muito o número de mulheres q fazem e o melhor e que elas tem segurança e direito sobre o seu corpo letícia pimentel catarina tose fermo andressa eulalia letícia monjardim beatriz moreira samira sanches lízia de boni lorena kellen,1
sou absolutamente favoravel aglomerados de celulas parasitarias ao corpo feminino não podem ter mais calor que a vida das mulheres aborto clandestino e uma das principais causas de mortes de jovens no brasil sobretudo das jovens de periferia mas o aborto legal e em condições dignas tambem e um grande passo na manutenção e ampliação do direito a liberdade das mulheres de sua opção pela maternidade em oposição ao estupro legal que representa uma obrigação a manutenção de gestações indesejadas menos obscurantismo religioso mais esclarecimentos baseados em conhecimento científico por favor,1
amigo a legalização do aborto no brasil seria igual dos países europeus seria permitido ate o mês de gestação quando ainda não ha formação do sistema nervoso central se no direito brasileiro o fim da vida se da com a morte cerebral que o aparecimento do cerebro então seja o criterio de começo da vida aborto devidamente regulamentado ajuda a impedir infanticídio traçando uma linha clara não são sinônimos,1
eu li sim mas nunca conversei com um única mulher que queira realizar o aborto após o terceiro mês ate porque logo nas primeiras semanas que a mulher esta gravida e não quer o feto ela elimina muito difícil alguem aguentar ate o terceiro mês com o feto indesejado e alias se ela quiser abortar depois quem sou eu para repudiar,1
fecha as pernas se não sabe se prevenir vamos resolver melhor tirem seus pintos se não tem culhão nem responsabilidade afinal tudo começa quando os machões não seguram o próprio esperma facil falar da mulher cortem na raiz tudo começa no homem o corpo e meu sim não sou obrigada se eu gerar sou responsavel ate os quando aí sim se estiver provendo o próprio papel higiênico vai poder mandar em si muito facil falar em adoção e talz mas ir la e adotar não vejo ninguem da galera pró vida ou religiosa ir resolver o assunto,1
nossa ele e tão escroto que alem de se recusar a pensar alem dessa caixinha que ele chama de mente ainda parte para a ofensa eu falei o que acontece mesmo ou falei alguma mentira no mais sua opinião disfarçada de discursinho misógino só prova o quanto você e arrogante e machista e não sabe argumentar de forma plausível mimimi e assassinato mimimi feche as pernas mimimi,1
desumano e obrigar uma mulher o que você não e a ter um filho que ela não quer que talvez não tenha um ambiente confortavel a criança que esta sujeita a uma vida infeliz somente porque homens escrotos como você querem que ela tenha um filho independente do sofrimento que isso possa causar tanto para a mãe quanto para o filho aborto e um direito da mulher e deve ser descriminalizado,1
acho lindo que sua vida seja segura e confortavel perfeitamente estavel e sem riscos futuros letícia mas nem todas as mulheres tem essa dadiva e deveria ser escolha de cada uma com base em sua própria vivencia,1
não e apenas questão financeira ou social e uma questão que vai alem disto ha mulheres que são proibidas pelos seus maridos de tomarem anticoncepcionais como garantia de que não são traidoras ha mulheres que são coagidas e obrigadas a se submeterem a vontade de homens egocêntricos mulheres que perdem empregos ou são assediadas moralmente em seus locais de trabalho por serem mães solteiras outras tantas mulheres adolescentes são expulsas de casa por condição de gestação e nem são acolhidas na família do suposto pai e seguem os exemplos de casos reais,1
quanto retrocesso impressionante a quantidade de besteira que leio aqui vejo o pessoal comentandl que ter filho e uma dadiva vai ter uma filho sendo pobre e criando sozinha como acontece varias vezes no brasil pior e quem defende que ate em situação de estupro tem que assumir perai a mulher vai passar meses com uma vida que não desejou vindo de quem não desejou e vai ter que assumir pelo resto da vida quem engravida aos anos vai largar os estudos e todo o futuro que poderia ter pra cuidar exclusivamente do filho as vezes as pessoas vivem em uma bolha va as periferias ver a quantidade de meninas que engravidam cedo e não homem não decide se deve ou não ter o filho a decisão e da mulher homem opina revejam esses conceitos e por favor pare de colocar religião no meio estado laico aprendam,1
